"ord_id","prod_id","ship_id","vendas","descontos","qtd_unidades","profit","shipping_cost","base_margin","venda_por_unidade","lucro_por_unidade","custo_por_unidade","custo_implicito"
Ord_2555,Prod_4,SHP_3497,1124.244,0.03,10,-126.45,7.69,0.58,112.42439999999999,-12.645,0.769,1209.27668
Ord_2407,Prod_15,SHP_3302,6147.24,0.05,40,632.98,30.0,0.62,153.68099999999998,15.8245,0.75,5176.897999999999
Ord_2663,Prod_2,SHP_3648,319.62,0.08,8,-16.64,7.2,0.6,39.9525,-2.08,0.9,303.4904
Ord_2576,Prod_4,SHP_3530,1156.6715,0.01,20,88.52,7.69,0.59,57.833574999999996,4.426,0.3845,1048.894785
Ord_2820,Prod_1,SHP_3882,535.54,0.04,16,60.82,5.1,0.6,33.47125,3.80125,0.31875,448.19839999999994
Ord_2663,Prod_8,SHP_3648,263.39,0.08,32,-59.73,2.83,0.77,8.2309375,-1.8665625,0.0884375,299.2188
Ord_2820,Prod_6,SHP_3881,155.52,0.05,23,-133.73,9.68,0.36,6.761739130434783,-5.814347826086956,0.4208695652173913,271.794
Ord_2663,Prod_11,SHP_3649,7208.8,0.02,26,-633.44,62.74,0.75,277.26153846153846,-24.363076923076925,2.413076923076923,7635.3240000000005
Ord_2605,Prod_6,SHP_3566,197.15,0.0,27,-23.34,5.2,0.37,7.301851851851852,-0.8644444444444445,0.1925925925925926,215.29000000000002
Ord_2582,Prod_5,SHP_3537,5340.5,0.01,48,1215.28,13.99,0.69,111.26041666666667,25.31833333333333,0.2914583333333333,4057.8250000000007
Ord_2419,Prod_6,SHP_3319,192.92,0.09,37,74.58,0.95,0.36,5.214054054054054,2.0156756756756757,0.025675675675675674,100.02720000000001
Ord_2443,Prod_2,SHP_3351,342.4,0.0,26,-14.06,6.96,0.5,13.169230769230769,-0.5407692307692308,0.2676923076923077,349.5
Ord_2525,Prod_1,SHP_3458,1537.5,0.04,21,-531.92,35.0,0.8,73.21428571428571,-25.329523809523806,1.6666666666666667,1972.92
Ord_2354,Prod_12,SHP_3233,33.43,0.06,12,8.47,0.5,0.38,2.785833333333333,0.7058333333333334,0.041666666666666664,22.4542
Ord_2419,Prod_1,SHP_3319,10532.94,0.06,37,406.37,35.0,0.8,284.67405405405407,10.982972972972973,0.9459459459459459,9459.5936
Ord_2367,Prod_6,SHP_3250,1357.53,0.05,39,562.92,5.09,0.38,34.808461538461536,14.433846153846153,0.1305128205128205,721.6435
Ord_2419,Prod_5,SHP_3318,44.17,0.02,5,23.41,4.0,0.42,8.834,4.682,0.8,15.8766
Ord_4996,Prod_16,SHP_6973,68.42,0.05,33,-57.97,2.56,0.55,2.0733333333333333,-1.7566666666666666,0.07757575757575758,120.40899999999999
Ord_3289,Prod_6,SHP_6933,158.78,0.07,23,33.26,2.17,0.38,6.903478260869565,1.4460869565217391,0.09434782608695652,112.23540000000003
Ord_4996,Prod_6,SHP_6972,236.89,0.04,36,-86.3,6.22,0.37,6.580277777777777,-2.397222222222222,0.17277777777777778,307.4944
Ord_4996,Prod_15,SHP_6972,5526.16,0.03,38,1263.98,24.49,0.57,145.42526315789473,33.26263157894737,0.6444736842105263,4071.9051999999997
Ord_3451,Prod_3,SHP_4784,299.66,0.08,30,-18.25,5.75,0.39,9.988666666666667,-0.6083333333333333,0.19166666666666668,288.1872
Ord_3289,Prod_3,SHP_4563,463.42,0.08,33,14.2,7.17,0.38,14.043030303030303,0.4303030303030303,0.21727272727272728,404.9764
Ord_3255,Prod_16,SHP_4515,106.06,0.08,35,-59.74,1.92,0.84,3.0302857142857142,-1.7068571428571429,0.054857142857142854,155.3952
Ord_4998,Prod_3,SHP_6975,146.68,0.08,29,-8.33,2.99,0.37,5.057931034482759,-0.2872413793103448,0.10310344827586207,140.28560000000002
Ord_4963,Prod_3,SHP_6926,3665.41,0.05,30,1236.36,19.99,0.37,122.18033333333332,41.211999999999996,0.6663333333333333,2225.7895
Ord_4955,Prod_4,SHP_6915,2443.342,0.01,44,590.32,3.99,0.59,55.5305,13.416363636363638,0.09068181818181818,1824.5985800000003
Ord_4963,Prod_3,SHP_6925,538.27,0.02,29,225.2,1.49,0.35,18.561034482758622,7.76551724137931,0.05137931034482759,300.8146
Ord_4963,Prod_7,SHP_6927,20.95,0.0,14,2.81,0.7,0.38,1.4964285714285714,0.2007142857142857,0.049999999999999996,17.44
Ord_3643,Prod_12,SHP_5045,129.49,0.04,41,36.02,0.99,0.37,3.1582926829268296,0.8785365853658538,0.024146341463414635,87.30040000000002
Ord_3643,Prod_6,SHP_5045,202.95,0.02,29,-50.64,5.9,0.37,6.998275862068965,-1.7462068965517241,0.20344827586206898,243.63099999999997
Ord_3643,Prod_4,SHP_5046,2753.1925,0.04,26,510.49,4.2,0.59,105.89201923076924,19.63423076923077,0.16153846153846155,2128.3748000000005
Ord_4987,Prod_9,SHP_6962,893.29,0.08,39,256.16,6.71,0.35,22.904871794871795,6.568205128205129,0.17205128205128206,558.9567999999999
Ord_4977,Prod_1,SHP_6947,946.27,0.06,28,66.38,8.74,0.61,33.79535714285714,2.3707142857142856,0.31214285714285717,814.3738
Ord_4961,Prod_4,SHP_6923,1954.796,0.05,17,98.35,4.2,0.59,114.988,5.785294117647059,0.24705882352941178,1754.5062
Ord_4962,Prod_17,SHP_6924,2312.96,0.09,17,43.03,17.85,0.56,136.0564705882353,2.5311764705882354,1.05,2043.9136
Ord_4951,Prod_15,SHP_6908,2415.38,0.08,26,-1131.6,74.35,0.57,92.89923076923077,-43.52307692307692,2.8596153846153842,3279.3996
Ord_4965,Prod_6,SHP_6930,214.03,0.02,34,-138.92,7.96,0.36,6.295,-4.0858823529411765,0.23411764705882354,340.70939999999996
Ord_4981,Prod_3,SHP_6952,1515.0,0.08,49,219.04,12.62,0.37,30.918367346938776,4.4702040816326525,0.25755102040816324,1162.14
Ord_3717,Prod_6,SHP_5155,128.02,0.02,10,-7.9,6.47,0.38,12.802000000000001,-0.79,0.647,126.88960000000002
Ord_3717,Prod_13,SHP_5156,526.82,0.06,15,32.34,8.99,0.56,35.12133333333334,2.156,0.5993333333333334,453.8808
Ord_3717,Prod_3,SHP_5154,676.44,0.07,20,48.76,14.72,0.37,33.822,2.4379999999999997,0.736,565.6092
Ord_3712,Prod_13,SHP_5144,1486.72,0.0,32,294.81,8.99,0.58,46.46,9.2128125,0.2809375,1182.92
Ord_3697,Prod_8,SHP_5124,662.16,0.07,25,185.21,1.99,0.4,26.4864,7.4084,0.0796,428.6088
Ord_3712,Prod_16,SHP_5144,558.04,0.05,45,40.32,3.14,0.6,12.400888888888888,0.896,0.06977777777777779,486.67799999999994
Ord_3708,Prod_3,SHP_5138,12.61,0.07,6,-4.9,1.49,0.37,2.1016666666666666,-0.8166666666666668,0.24833333333333332,15.1373
Ord_3735,Prod_7,SHP_5182,43.54,0.0,34,-17.48,0.7,0.81,1.2805882352941176,-0.5141176470588236,0.020588235294117647,60.31999999999999
Ord_3703,Prod_5,SHP_5131,875.52,0.09,24,5.71,13.99,0.67,36.48,0.23791666666666667,0.5829166666666666,777.0232
Ord_3745,Prod_13,SHP_5196,14.74,0.08,5,-2.58,0.7,0.56,2.948,-0.516,0.13999999999999999,15.440800000000001
Ord_3530,Prod_4,SHP_4890,3206.3955,0.08,35,784.77,2.5,0.55,91.6113,22.422,0.07142857142857142,2162.61386
Ord_3576,Prod_6,SHP_4950,161.96,0.0,26,-51.12,5.67,0.36,6.229230769230769,-1.9661538461538461,0.21807692307692308,207.41000000000003
Ord_3530,Prod_4,SHP_4890,2053.379,0.1,47,1040.4,1.25,0.35,43.68891489361702,22.136170212765958,0.026595744680851064,806.3910999999998
Ord_3636,Prod_6,SHP_5035,287.75,0.02,42,-136.02,7.3,0.37,6.851190476190476,-3.238571428571429,0.1738095238095238,410.71500000000003
Ord_3524,Prod_2,SHP_4877,9059.9,0.07,50,778.01,55.24,0.57,181.19799999999998,15.5602,1.1048,7592.457
Ord_3207,Prod_5,SHP_4448,447.09,0.09,11,89.03,8.66,0.76,40.64454545454545,8.093636363636364,0.7872727272727272,309.16189999999995
Ord_3306,Prod_12,SHP_4585,115.24,0.03,44,43.23,0.5,0.39,2.619090909090909,0.9824999999999999,0.011363636363636364,68.05279999999999
Ord_3207,Prod_17,SHP_4449,4192.88,0.02,29,731.32,17.85,0.56,144.58206896551724,25.21793103448276,0.6155172413793104,3359.8523999999998
Ord_3524,Prod_6,SHP_4879,14.46,0.06,3,-5.26,2.26,0.36,4.82,-1.7533333333333332,0.7533333333333333,16.5924
Ord_3207,Prod_3,SHP_4447,161.77,0.01,42,-150.37,5.47,0.37,3.851666666666667,-3.580238095238095,0.13023809523809524,305.0523
Ord_3524,Prod_8,SHP_4878,368.17,0.0,41,-15.12,2.38,0.74,8.979756097560976,-0.36878048780487804,0.058048780487804874,380.91
Ord_3524,Prod_6,SHP_4880,168.39,0.03,25,-144.89,9.68,0.36,6.7356,-5.795599999999999,0.3872,298.5482999999999
Ord_3724,Prod_12,SHP_5168,13.42,0.03,4,-1.26,0.99,0.37,3.355,-0.315,0.2475,13.2874
Ord_3736,Prod_6,SHP_5183,330.27,0.07,50,-195.57,7.86,0.37,6.6053999999999995,-3.9114,0.1572,494.86109999999996
Ord_3710,Prod_11,SHP_5140,1111.008,0.09,10,-146.29,43.75,0.65,111.1008,-14.629,4.375,1113.55728
Ord_3728,Prod_12,SHP_5172,53.79,0.03,18,11.55,0.99,0.36,2.9883333333333333,0.6416666666666667,0.055,39.63629999999999
Ord_261,Prod_9,SHP_357,524.2,0.04,21,158.98,6.71,0.35,24.961904761904766,7.57047619047619,0.31952380952380954,337.54200000000003
Ord_199,Prod_6,SHP_271,89.97,0.02,15,23.48,1.46,0.39,5.998,1.5653333333333335,0.09733333333333333,63.230599999999995
Ord_277,Prod_7,SHP_376,137.51,0.02,41,21.62,1.35,0.4,3.35390243902439,0.5273170731707317,0.032926829268292684,111.78979999999999
Ord_277,Prod_13,SHP_376,110.31,0.05,18,-1.22,2.27,0.56,6.128333333333334,-0.06777777777777777,0.12611111111111112,103.7445
Ord_199,Prod_1,SHP_272,456.91,0.04,28,-328.18,17.78,0.59,16.318214285714287,-11.720714285714285,0.635,749.0336
Ord_277,Prod_3,SHP_376,154.18,0.08,43,-166.92,5.47,0.37,3.5855813953488376,-3.881860465116279,0.1272093023255814,303.29560000000004
Ord_256,Prod_6,SHP_352,225.16,0.02,32,-33.69,5.2,0.37,7.03625,-1.0528125,0.1625,249.1468
Ord_244,Prod_3,SHP_338,192.18,0.02,25,-48.88,6.05,0.39,7.687200000000001,-1.9552,0.242,231.16639999999998
Ord_290,Prod_3,SHP_392,3482.41,0.05,30,1443.35,9.07,0.35,116.08033333333333,48.111666666666665,0.30233333333333334,1855.8694999999998
Ord_301,Prod_17,SHP_405,700.73,0.08,6,-188.58,26.3,0.38,116.78833333333334,-31.430000000000003,4.383333333333334,806.9516000000001
Ord_1196,Prod_6,SHP_1650,28.32,0.09,5,-14.35,4.75,0.36,5.664,-2.87,0.95,35.3712
Ord_327,Prod_3,SHP_435,60.36,0.03,24,-119.62,6.05,0.37,2.515,-4.984166666666667,0.2520833333333333,172.1192
Ord_3746,Prod_8,SHP_5197,423.14,0.03,26,85.51,4.0,0.37,16.274615384615384,3.288846153846154,0.15384615384615385,320.9358
Ord_3746,Prod_6,SHP_5198,628.39,0.1,22,181.83,5.09,0.4,28.563181818181818,8.265,0.23136363636363635,378.63099999999986
Ord_3725,Prod_8,SHP_5169,320.57,0.09,32,27.95,1.99,0.55,10.0178125,0.8734375,0.0621875,261.7787
Ord_3709,Prod_13,SHP_5139,74.75,0.06,31,-115.43,5.2,0.41,2.411290322580645,-3.7235483870967743,0.16774193548387098,180.495
Ord_3706,Prod_2,SHP_5134,1866.12,0.07,15,400.69,24.49,0.46,124.40799999999999,26.712666666666667,1.6326666666666665,1310.3115999999998
Ord_3716,Prod_6,SHP_5153,418.93,0.03,13,82.25,8.74,0.4,32.22538461538461,6.326923076923077,0.6723076923076923,315.3721
Ord_3752,Prod_11,SHP_5208,4982.944,0.07,30,693.69,29.1,0.68,166.09813333333335,23.123,0.9700000000000001,3911.3479199999997
Ord_3739,Prod_9,SHP_5186,71.07,0.08,20,-15.09,2.5,0.39,3.5534999999999997,-0.7545,0.125,77.9744
Ord_160,Prod_12,SHP_215,32.4,0.05,11,8.78,0.5,0.39,2.9454545454545453,0.7981818181818181,0.045454545454545456,21.5
Ord_57,Prod_2,SHP_76,2799.7,0.04,47,884.08,3.99,0.55,59.56808510638297,18.81021276595745,0.0848936170212766,1799.6420000000003
Ord_200,Prod_7,SHP_273,78.49,0.03,41,5.53,0.75,0.52,1.914390243902439,0.1348780487804878,0.018292682926829267,69.8553
Ord_162,Prod_4,SHP_219,6109.817,0.04,48,1374.95,8.08,0.6,127.28785416666666,28.644791666666666,0.16833333333333333,4482.39432
Ord_200,Prod_3,SHP_273,249.02,0.1,46,-282.61,8.49,0.39,5.4134782608695655,-6.143695652173913,0.18456521739130435,498.238
Ord_113,Prod_15,SHP_154,1211.98,0.1,7,-80.83,26.2,0.59,173.14000000000001,-11.547142857142857,3.742857142857143,1145.4119999999998
Ord_291,Prod_9,SHP_393,683.46,0.09,43,-138.82,12.39,0.35,15.894418604651163,-3.2283720930232556,0.28813953488372096,748.3786
Ord_147,Prod_15,SHP_198,3758.77,0.0,26,753.61,24.49,0.57,144.56807692307692,28.985,0.9419230769230769,2980.67
Ord_322,Prod_4,SHP_429,1060.0605,0.1,47,-71.03,8.59,0.56,22.554478723404255,-1.511276595744681,0.1827659574468085,1016.49445
Ord_162,Prod_5,SHP_219,338.52,0.21,22,-17.75,8.99,0.39,15.387272727272727,-0.8068181818181818,0.40863636363636363,276.19079999999997
Ord_162,Prod_8,SHP_218,90.06,0.09,10,-100.51,8.99,0.79,9.006,-10.051,0.899,173.4746
Ord_162,Prod_3,SHP_217,50.7,0.08,8,-44.07,7.78,0.37,6.3375,-5.50875,0.9725,82.934
Ord_147,Prod_15,SHP_197,9633.59,0.06,47,176.67,64.2,0.59,204.97,3.7589361702127655,1.3659574468085107,8814.7046
Ord_2047,Prod_15,SHP_2798,7817.45,0.03,50,-1303.6,60.2,0.77,156.349,-26.072,1.204,8826.3265
Ord_13,Prod_10,SHP_16,4462.23,0.04,44,440.72,26.22,0.6,101.41431818181817,10.016363636363637,0.5959090909090908,3816.800799999999
Ord_328,Prod_2,SHP_436,1936.3,0.03,36,278.12,13.66,0.58,53.78611111111111,7.725555555555555,0.3794444444444445,1586.431
Ord_336,Prod_11,SHP_450,9502.736,0.02,42,-945.56,81.98,0.78,226.25561904761906,-22.513333333333332,1.951904761904762,10176.26128
Ord_2224,Prod_2,SHP_3024,201.98,0.05,48,-245.67,6.89,0.6,4.207916666666667,-5.118125,0.14354166666666665,430.661
Ord_2303,Prod_15,SHP_3152,9517.6,0.09,37,-1262.44,57.0,0.78,257.23243243243246,-34.120000000000005,1.5405405405405406,9866.456
Ord_1308,Prod_6,SHP_1804,464.77,0.01,24,29.42,9.54,0.37,19.365416666666665,1.2258333333333333,0.39749999999999996,421.16229999999996
Ord_1591,Prod_8,SHP_2199,31.68,0.04,17,-23.69,1.99,0.51,1.8635294117647059,-1.393529411764706,0.11705882352941177,52.11280000000001
Ord_1646,Prod_13,SHP_2273,55.33,0.0,10,13.38,0.71,0.52,5.5329999999999995,1.338,0.071,41.239999999999995
Ord_1591,Prod_16,SHP_2198,180.92,0.1,22,-82.54,6.14,0.59,8.223636363636363,-3.751818181818182,0.27909090909090906,239.228
Ord_1308,Prod_10,SHP_1803,4913.69,0.02,39,-1153.9,58.64,0.75,125.99205128205128,-29.58717948717949,1.5035897435897436,5910.6762
Ord_1338,Prod_1,SHP_1841,1621.1,0.07,33,-971.36,35.0,0.83,49.124242424242425,-29.435151515151517,1.0606060606060606,2443.9829999999997
Ord_1591,Prod_6,SHP_2197,112.91,0.04,16,-72.81,8.4,0.37,7.056875,-4.550625,0.525,172.8036
Ord_1338,Prod_16,SHP_1840,194.29,0.09,29,-177.17,8.37,0.58,6.6996551724137925,-6.109310344827586,0.2886206896551724,345.60389999999995
Ord_1666,Prod_1,SHP_2303,101.52,0.02,6,-16.37,5.41,0.59,16.919999999999998,-2.7283333333333335,0.9016666666666667,110.4496
Ord_1574,Prod_6,SHP_2172,102.32,0.08,15,-32.7,5.74,0.37,6.821333333333333,-2.18,0.38266666666666665,121.09440000000001
Ord_1400,Prod_2,SHP_1932,1401.75,0.02,31,426.44,4.62,0.56,45.21774193548387,13.756129032258064,0.14903225806451614,942.655
Ord_1569,Prod_5,SHP_2165,846.59,0.08,22,-1.95,18.98,0.57,38.48136363636364,-0.08863636363636364,0.8627272727272728,761.8328
Ord_1345,Prod_3,SHP_1848,63.34,0.03,17,-76.02,6.27,0.4,3.7258823529411766,-4.471764705882353,0.36882352941176466,131.1898
Ord_1304,Prod_8,SHP_1799,3812.73,0.02,32,1470.3,1.99,0.49,119.1478125,45.946875,0.0621875,2264.1854000000003
Ord_1331,Prod_4,SHP_1832,3821.039,0.05,38,1057.89,5.99,0.57,100.55365789473684,27.839210526315792,0.15763157894736843,2566.1070500000005
Ord_1345,Prod_6,SHP_1849,151.35,0.07,42,8.33,1.93,0.35,3.6035714285714286,0.19833333333333333,0.04595238095238095,130.49549999999996
Ord_1321,Prod_6,SHP_1820,507.98,0.05,9,170.9,4.86,0.36,56.44222222222223,18.98888888888889,0.54,306.821
Ord_5026,Prod_2,SHP_7013,1262.75,0.07,28,422.23,5.1,0.46,45.098214285714285,15.079642857142858,0.18214285714285713,747.0275000000001
Ord_4970,Prod_15,SHP_6937,2711.14,0.01,28,-307.86,42.0,0.66,96.82642857142856,-10.995000000000001,1.5,2949.8886
Ord_4970,Prod_4,SHP_6938,1829.8715,0.05,34,367.46,3.99,0.57,53.81975,10.807647058823528,0.11735294117647059,1366.927925
Ord_4999,Prod_5,SHP_6976,577.89,0.06,29,-53.89,11.17,0.6,19.927241379310345,-1.8582758620689654,0.38517241379310346,585.9366
Ord_4959,Prod_3,SHP_6921,1133.96,0.02,35,185.09,12.62,0.37,32.398857142857146,5.288285714285714,0.36057142857142854,913.5708000000001
Ord_5020,Prod_3,SHP_7004,109.52,0.09,22,-73.35,5.83,0.36,4.978181818181818,-3.334090909090909,0.265,167.1832
Ord_4737,Prod_6,SHP_6609,172.54,0.08,19,44.23,2.15,0.4,9.081052631578947,2.3278947368421052,0.1131578947368421,112.35679999999999
Ord_4709,Prod_3,SHP_6571,125.79,0.02,21,28.53,1.49,0.39,5.99,1.3585714285714285,0.07095238095238095,93.25420000000001
Ord_4649,Prod_13,SHP_6480,977.92,0.05,39,148.89,5.37,0.56,25.074871794871793,3.8176923076923073,0.1376923076923077,774.764
Ord_4736,Prod_16,SHP_6606,273.36,0.04,16,32.25,3.26,0.56,17.085,2.015625,0.20375,226.91560000000004
Ord_4736,Prod_11,SHP_6608,8058.96,0.08,49,-1621.38,69.0,0.79,164.46857142857144,-33.089387755102045,1.4081632653061225,8966.6232
Ord_4736,Prod_11,SHP_6607,3240.728,0.07,19,-691.31,69.64,0.77,170.56463157894737,-36.38473684210526,3.665263157894737,3635.54704
Ord_4534,Prod_15,SHP_6309,5404.18,0.07,31,241.06,30.0,0.69,174.3283870967742,7.776129032258065,0.967741935483871,4754.8274
Ord_4576,Prod_5,SHP_6367,198.44,0.01,2,-87.46,8.99,0.35,99.22,-43.73,4.495,274.9256
Ord_4368,Prod_5,SHP_6089,409.16,0.05,18,21.96,8.99,0.44,22.73111111111111,1.22,0.49944444444444447,357.752
Ord_4534,Prod_6,SHP_6310,430.19,0.02,40,181.26,1.79,0.38,10.75475,4.531499999999999,0.04475,238.5362
Ord_4435,Prod_11,SHP_6181,3503.12,0.01,23,-168.14,46.2,0.69,152.3095652173913,-7.310434782608695,2.008695652173913,3590.0288
Ord_4368,Prod_4,SHP_6090,2508.316,0.07,46,456.81,8.99,0.56,54.52860869565217,9.930652173913044,0.19543478260869565,1866.93388
Ord_4574,Prod_5,SHP_6365,1280.65,0.06,26,75.36,22.24,0.55,49.25576923076923,2.8984615384615386,0.8553846153846153,1106.2110000000002
Ord_4574,Prod_2,SHP_6364,268.58,0.03,25,-26.33,4.5,0.59,10.7432,-1.0532,0.18,282.3526
Ord_4434,Prod_16,SHP_6180,141.83,0.06,9,-35.69,7.42,0.56,15.75888888888889,-3.9655555555555555,0.8244444444444444,161.59019999999998
Ord_3452,Prod_3,SHP_4785,375.57,0.02,7,12.71,16.11,0.39,53.652857142857144,1.8157142857142858,2.301428571428571,339.2386
Ord_3264,Prod_6,SHP_4527,49.89,0.06,9,-30.84,6.07,0.36,5.543333333333333,-3.4266666666666667,0.6744444444444445,71.6666
Ord_3284,Prod_1,SHP_4558,550.29,0.03,30,-82.5,9.47,0.59,18.343,-2.75,0.3156666666666667,606.8113
Ord_3452,Prod_6,SHP_4786,81.97,0.07,15,-81.33,8.33,0.38,5.464666666666667,-5.422,0.5553333333333333,149.2321
Ord_3462,Prod_15,SHP_4797,5824.01,0.1,41,-288.68,30.0,0.74,142.04902439024391,-7.040975609756098,0.7317073170731707,5500.289000000001
Ord_3264,Prod_4,SHP_4528,1831.529,0.0,25,-139.98,0.99,0.85,73.26116,-5.5992,0.039599999999999996,1970.519
Ord_3210,Prod_1,SHP_4452,494.34,0.05,15,-30.19,6.72,0.75,32.955999999999996,-2.0126666666666666,0.448,493.09299999999996
Ord_848,Prod_4,SHP_4807,242.284,0.03,14,51.75,0.99,0.37,17.306,3.6964285714285716,0.07071428571428572,182.27548
Ord_3226,Prod_13,SHP_4475,992.95,0.04,47,-65.21,8.99,0.59,21.126595744680852,-1.3874468085106382,0.19127659574468087,1009.4520000000001
Ord_3414,Prod_2,SHP_4733,2167.05,0.02,36,684.9,3.5,0.57,60.19583333333334,19.025,0.09722222222222222,1435.3090000000002
Ord_3363,Prod_6,SHP_4663,2040.39,0.07,50,221.09,19.99,0.36,40.8078,4.4218,0.3998,1656.4827000000002
Ord_3225,Prod_12,SHP_4474,78.26,0.04,25,35.09,0.5,0.39,3.1304000000000003,1.4036000000000002,0.02,39.53960000000001
Ord_3333,Prod_1,SHP_4626,1243.45,0.1,39,-1212.55,35.0,0.81,31.883333333333333,-31.09102564102564,0.8974358974358975,2296.6549999999997
Ord_3250,Prod_4,SHP_4507,772.2675,0.02,13,-48.85,8.99,0.59,59.40519230769231,-3.7576923076923077,0.6915384615384615,796.6821500000001
Ord_3261,Prod_3,SHP_4523,140.07,0.04,15,-21.85,6.19,0.38,9.338,-1.4566666666666668,0.4126666666666667,150.1272
Ord_3333,Prod_15,SHP_4625,403.71,0.03,15,-97.47,14.36,0.6,26.913999999999998,-6.498,0.9573333333333333,474.7087
Ord_3465,Prod_4,SHP_4800,4799.7885,0.09,39,1231.89,3.9,0.55,123.07149999999999,31.586923076923078,0.09999999999999999,3132.017535
Ord_848,Prod_10,SHP_1170,1795.49,0.05,15,-626.04,58.72,0.76,119.69933333333333,-41.736,3.9146666666666667,2273.0355
Ord_2482,Prod_4,SHP_3399,2252.262,0.1,42,478.11,5.63,0.56,53.62528571428572,11.383571428571429,0.13404761904761905,1543.2957999999999
Ord_2482,Prod_5,SHP_3400,279.01,0.05,47,-136.84,5.92,0.55,5.936382978723404,-2.911489361702128,0.12595744680851065,395.97950000000003
Ord_1573,Prod_8,SHP_2170,3060.37,0.07,40,234.03,4.0,0.76,76.50925,5.85075,0.1,2608.1141
Ord_1388,Prod_10,SHP_1916,633.13,0.05,10,-203.9,36.61,0.61,63.313,-20.39,3.661,768.7634999999999
Ord_1314,Prod_4,SHP_1810,1297.304,0.0,15,149.82,4.9,0.56,86.48693333333334,9.988,0.3266666666666667,1142.584
Ord_1573,Prod_13,SHP_2171,25.31,0.05,5,-0.5,0.71,0.52,5.061999999999999,-0.1,0.142,23.8345
Ord_1320,Prod_10,SHP_1818,3363.14,0.1,14,98.75,41.91,0.59,240.2242857142857,7.053571428571429,2.9935714285714283,2886.166
Ord_1576,Prod_3,SHP_2174,141.56,0.1,27,-2.85,2.99,0.37,5.242962962962963,-0.10555555555555556,0.11074074074074075,127.264
Ord_3268,Prod_8,SHP_4536,127.49,0.08,6,-57.95,4.0,0.68,21.24833333333333,-9.658333333333333,0.6666666666666666,171.24079999999998
Ord_3437,Prod_2,SHP_4764,15.72,0.0,1,-6.1,4.5,0.59,15.72,-6.1,4.5,17.32
Ord_3257,Prod_15,SHP_4517,10122.72,0.07,36,-381.16,57.0,0.78,281.18666666666667,-10.587777777777779,1.5833333333333333,9738.2896
Ord_3257,Prod_6,SHP_4518,203.6,0.0,39,-166.44,7.44,0.36,5.220512820512821,-4.2676923076923075,0.19076923076923077,362.6
Ord_3437,Prod_4,SHP_4764,201.5945,0.04,11,32.31,0.99,0.37,18.32677272727273,2.9372727272727275,0.09,160.23072
Ord_3257,Prod_13,SHP_4518,115.81,0.1,30,22.06,0.83,0.51,3.8603333333333336,0.7353333333333333,0.027666666666666666,81.339
Ord_3437,Prod_3,SHP_4764,313.83,0.08,36,56.78,2.99,0.39,8.7175,1.5772222222222223,0.08305555555555556,228.95359999999997
Ord_3208,Prod_13,SHP_4450,59.85,0.03,20,-47.41,3.5,0.58,2.9925,-2.3705,0.175,101.9645
Ord_3512,Prod_6,SHP_4864,332.55,0.1,48,-66.87,5.47,0.35,6.9281250000000005,-1.3931250000000002,0.11395833333333333,360.695
Ord_3305,Prod_17,SHP_4583,314.93,0.0,30,-17.5,6.24,0.36,10.497666666666667,-0.5833333333333334,0.20800000000000002,326.19
Ord_3488,Prod_5,SHP_4830,63.85,0.04,5,40.44,2.85,0.55,12.77,8.088,0.5700000000000001,18.006
Ord_3477,Prod_1,SHP_4814,1337.08,0.1,29,-953.0,35.0,0.83,46.10620689655172,-32.86206896551724,1.206896551724138,2121.372
Ord_3343,Prod_9,SHP_4637,671.78,0.1,47,297.23,1.39,0.38,14.293191489361702,6.3240425531914894,0.02957446808510638,305.98199999999997
Ord_3343,Prod_5,SHP_4638,262.09,0.01,12,58.69,10.49,0.49,21.840833333333332,4.890833333333333,0.8741666666666666,190.28909999999996
Ord_3215,Prod_4,SHP_4458,2080.035,0.1,31,844.9,1.25,0.39,67.09790322580645,27.25483870967742,0.04032258064516129,1025.8815
Ord_3266,Prod_10,SHP_4531,3662.16,0.01,26,-372.82,54.74,0.69,140.85230769230768,-14.339230769230769,2.1053846153846156,3943.6184000000003
Ord_3305,Prod_8,SHP_4584,726.82,0.1,25,-173.88,8.65,0.74,29.0728,-6.9552,0.34600000000000003,819.368
Ord_3215,Prod_4,SHP_4459,1559.4355,0.01,11,61.24,3.9,0.55,141.76686363636364,5.567272727272727,0.35454545454545455,1478.701145
Ord_3215,Prod_8,SHP_4458,145.42,0.09,7,-98.46,6.5,0.78,20.774285714285714,-14.065714285714284,0.9285714285714286,224.29219999999998
Ord_3266,Prod_1,SHP_4532,329.37,0.04,21,-53.57,4.53,0.81,15.684285714285714,-2.550952380952381,0.21571428571428572,365.2352
Ord_4807,Prod_13,SHP_6700,78.2,0.09,50,-4.56,1.0,0.35,1.564,-0.09119999999999999,0.02,74.72200000000001
Ord_13,Prod_2,SHP_2477,516.65,0.01,7,57.1,3.5,0.59,73.80714285714285,8.157142857142857,0.5,450.88349999999997
Ord_13,Prod_12,SHP_17,115.1,0.02,23,53.13,0.5,0.36,5.004347826086956,2.31,0.021739130434782608,59.167999999999985
Ord_4578,Prod_5,SHP_6370,1417.21,0.07,28,63.88,18.45,0.65,50.61464285714286,2.2814285714285716,0.6589285714285714,1235.6752999999999
Ord_4578,Prod_9,SHP_6369,729.75,0.02,44,375.25,1.39,0.38,16.585227272727273,8.528409090909092,0.031590909090909086,338.515
